SOLD,BHARTIARTL,153060.99,254689.3599999984,2017-11-01
SOLD,TATASTEEL,115561.20000000001,370250.5599999984,2017-11-01
SOLD,BOSCHLTD,105300.0,475550.5599999984,2017-11-01
SOLD,TITAN,114840.0,590390.5599999984,2017-11-01
SOLD,LAURUSLABS,114295.79999999999,704686.3599999985,2017-11-01
SOLD,JSWSTEEL,116422.79999999999,821109.1599999985,2017-11-01
SOLD,HAVELLS,107147.0,928256.1599999985,2017-11-01
SOLD,CROMPTON,108266.09999999999,1036522.2599999985,2017-11-01
SOLD,IDEA,141476.25,1177998.5099999984,2017-11-01
SOLD,ABFRL,96922.0,1274920.5099999984,2017-11-01
SOLD,ICICIBANK,122068.20000000001,1396988.7099999983,2017-11-01
SOLD,DLF,133565.6,1530554.3099999984,2017-11-01
SOLD,ULTRACEMCO,119637.0,1650191.3099999984,2017-11-01
SOLD,APLLTD,108658.8,1758850.1099999985,2017-11-01
SOLD,AJANTPHARM,115967.52,1874817.6299999985,2017-11-01
SOLD,WIPRO,112378.5,1987196.1299999985,2017-11-01
SOLD,GODREJIND,108308.2,2095504.3299999984,2017-11-01
SOLD,NTPC,116081.40999999999,2211585.7399999984,2017-11-01
SOLD,INDIANB,132061.0,2343646.7399999984,2017-11-01
SOLD,PFIZER,106437.0,2450083.7399999984,2017-11-01
SOLD,VEDL,116722.0,2566805.7399999984,2017-11-01
SOLD,CUMMINSIND,104260.79999999999,2671066.539999998,2017-11-01
SOLD,SUNTV,119147.0,2790213.539999998,2017-11-01
SOLD,LALPATHLAB,107626.2,2897839.7399999984,2017-11-01
SOLD,SANOFI,115446.5,3013286.2399999984,2017-11-01
SOLD,IOC,110505.0,3123791.2399999984,2017-11-01
SOLD,ESCORTS,121171.40000000001,3244962.6399999983,2017-11-01
SOLD,BEL,123700.83,3368663.4699999983,2017-11-01
SOLD,PNB,166165.0,3534828.4699999983,2017-11-01
SOLD,COLPAL,105141.0,3639969.4699999983,2017-11-01
SOLD,HDFC,106865.90000000001,3746835.3699999982,2017-11-01
SOLD,TRENT,108770.0,3855605.3699999982,2017-11-01
SOLD,NMDC,116761.04999999999,3972366.419999998,2017-11-01
SOLD,APOLLOHOSP,105570.0,4077936.419999998,2017-11-01
SOLD,AMBUJACEM,115669.4,4193605.819999998,2017-11-01
SOLD,LICHSGFIN,100346.4,4293952.219999998,2017-11-01
SOLD,FEDERALBNK,116017.2,4409969.419999998,2017-11-01
SOLD,CUB,105458.5,4515427.919999998,2017-11-01
SOLD,L&TFH,111561.40000000001,4626989.319999998,2017-11-01
SOLD,INDIGO,122859.0,4749848.319999998,2017-11-01
SOLD,GODREJPROP,124342.5,4874190.819999998,2017-11-01
SOLD,PRESTIGE,117889.15,4992079.969999999,2017-11-01
SOLD,MPHASIS,119364.0,5111443.969999999,2017-11-01
SOLD,EICHERMOT,107636.40000000001,5219080.369999999,2017-11-01
SOLD,CHOLAFIN,120638.0,5339718.369999999,2017-11-01
SOLD,CONCOR,113546.40000000001,5453264.77,2017-11-01
SOLD,APOLLOTYRE,107759.75,5561024.52,2017-11-01
SOLD,JINDALSTEL,123403.2,5684427.72,2017-11-01
SOLD,ADANIENT,127946.0,5812373.72,2017-11-01
SOLD,HEROMOTOCO,107094.40000000001,5919468.12,2017-11-01
SOLD,UPL,106351.32,6025819.44,2017-11-01
SOLD,CANBK,144550.0,6170369.44,2017-11-01
SOLD,SRTRANSFIN,120846.5,6291215.94,2017-11-01
SOLD,FORTIS,106466.4,6397682.340000001,2017-11-01
SOLD,ACC,118365.0,6516047.340000001,2017-11-01
SOLD,ITC,111697.20000000001,6627744.540000001,2017-11-01
SOLD,IDFCFIRSTB,119927.5,6747672.040000001,2017-11-01
SOLD,SAIL,163498.90000000002,6911170.940000001,2017-11-01
SOLD,EMAMILTD,124443.0,7035613.940000001,2017-11-01
SOLD,HINDZINC,112040.8,7147654.740000001,2017-11-01
SOLD,UNIONBANK,153028.2,7300682.940000001,2017-11-01
SOLD,INDHOTEL,102312.40000000001,7402995.340000002,2017-11-01
SOLD,NAVINFLUOR,114184.20000000001,7517179.540000002,2017-11-01
SOLD,VOLTAS,115483.6,7632663.1400000015,2017-11-01
SOLD,POWERGRID,110971.0,7743634.1400000015,2017-11-01
SOLD,HINDPETRO,109653.2,7853287.340000002,2017-11-01
SOLD,TATAELXSI,114570.0,7967857.340000002,2017-11-01
SOLD,VBL,107590.32,8075447.660000002,2017-11-01
SOLD,HINDALCO,123215.54999999999,8198663.210000002,2017-11-01
SOLD,ASHOKLEY,112135.4,8310798.610000002,2017-11-01
